Lat,Lon,Time Range,Vessel IDs,Apparent Fishing Hours
28.500000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,27.02
27.100000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",203,3636.96
29.900000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.24
28.900000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,39.82
28.700000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,76.97
28.300000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",98,825.39
26.000000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,288.08
26.400000,53.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",26,154.15
29.100000,48.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,33.50
27.400000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",33,261.81
27.000000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,11.47
28.500000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,6.29
26.700000,51.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.52
25.000000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,60.46
28.500000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,31.51
26.900000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",209,4252.58
26.700000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,172.81
26.100000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,634.11
26.500000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.10
29.700000,48.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.92
29.400000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.55
27.700000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",288,11406.23
28.000000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,134.59
27.900000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",24,352.65
27.800000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,237.79
26.200000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,64.28
27.900000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",49,1269.36
25.500000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,52.02
24.800000,53.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.95
27.800000,51.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,17.12
26.900000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,105.87
26.800000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",247,10467.41
26.500000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,0.18
26.300000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",24,227.08
26.200000,55.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,72.27
26.300000,55.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,145.89
25.500000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,5.67
28.600000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.93
28.800000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,263.04
27.800000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,143.44
25.400000,54.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,5.88
26.000000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,148.23
25.600000,52.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,638.18
25.200000,52.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,49.09
24.800000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,97.36
28.100000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",239,18448.15
25.100000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.12
26.500000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.25
27.100000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",339,13856.64
28.500000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,150.29
27.000000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",31,653.60
26.400000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,129.76
26.500000,55.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,331.18
25.000000,55.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.42
29.400000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,20.73
24.100000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,50.24
24.200000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.89
29.000000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,60.78
27.200000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.22
29.900000,48.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.46
24.400000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,3.41
29.800000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.79
27.200000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",145,3787.77
27.100000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,267.43
25.100000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,212.54
26.500000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,153.29
26.200000,54.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,179.79
25.100000,54.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.65
29.500000,48.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.17
28.400000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,94.39
28.100000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",249,9251.84
24.400000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,5.66
25.700000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,9.33
27.200000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,43.75
29.000000,48.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.90
27.200000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",113,1011.58
27.200000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,197.49
25.100000,53.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,90.67
29.600000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.16
29.500000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,8.17
28.200000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",30,364.50
24.800000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,162.85
26.600000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,42.46
24.300000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,251.59
24.500000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,77.95
24.700000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.69
24.600000,53.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.82
26.600000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,2.83
28.600000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,384.57
27.100000,56.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,47.10
26.400000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,117.99
26.800000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",8,26.09
25.800000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",35,392.51
26.600000,55.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.86
26.400000,55.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,63.85
29.200000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.90
28.100000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",90,1350.20
28.100000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",33,559.61
27.600000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",195,5243.34
29.100000,48.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.33
27.500000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",31,448.20
26.000000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,124.22
26.700000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",91,8011.21
27.000000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,193.05
26.700000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.00
26.100000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,102.53
26.600000,56.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,59.12
29.600000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,19.59
29.300000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.80
26.700000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,5.32
27.200000,52.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,50.52
29.500000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,40.05
25.200000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,410.15
26.200000,55.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,45.65
25.400000,55.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,180.30
27.800000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",215,11139.79
26.100000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,1284.02
24.600000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,61.63
28.300000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,7.57
25.900000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,80.29
26.100000,55.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,30.03
27.500000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,42.49
25.900000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.15
26.500000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,1.53
29.600000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,6.83
29.900000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.82
26.400000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,4.94
25.900000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,8.83
24.900000,52.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.01
29.500000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.11
28.400000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,159.74
27.200000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,124.19
27.100000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.89
25.900000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,1524.03
26.400000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,98.49
25.100000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,1193.20
25.900000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,61.39
25.700000,51.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,5.35
25.600000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,34.12
26.100000,54.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,94.99
29.100000,48.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,17.47
24.200000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.98
27.400000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,282.00
25.800000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,692.30
26.100000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,43.12
25.600000,53.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",25,803.18
28.300000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",46,193.67
28.600000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,176.81
28.300000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,127.20
28.200000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,435.88
27.500000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",350,13717.64
25.900000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,764.89
29.500000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,101.94
28.700000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,45.40
28.100000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,479.15
25.500000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,16.96
24.700000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.59
27.800000,51.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",23,360.11
26.400000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",65,2057.69
26.600000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",239,8790.31
26.500000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,149.20
26.900000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,65.67
25.000000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,95.75
24.900000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,35.78
26.200000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,211.02
24.500000,54.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,11.46
29.500000,48.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,21.60
28.800000,49.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,11.66
27.800000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",204,4887.67
25.400000,55.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,56.11
28.300000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,179.59
26.500000,55.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,16.40
24.200000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.77
24.700000,53.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,77.63
28.700000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,199.23
27.400000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,418.20
26.500000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",279,46985.63
26.500000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,252.27
25.800000,53.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,461.30
26.300000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,146.92
24.800000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.13
24.300000,54.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,7.12
29.700000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.34
26.000000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,69.57
25.800000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,337.88
25.400000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,16.72
25.700000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.42
28.900000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,3.89
26.600000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",124,2580.23
26.600000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,20.81
25.200000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,470.17
28.200000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",97,1272.09
27.800000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",337,32877.32
27.700000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",208,3971.01
27.800000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,243.42
27.400000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",149,2025.96
25.800000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.33
28.600000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,76.35
26.400000,56.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,36.55
28.400000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",103,2444.38
25.200000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.71
27.900000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,136.96
27.600000,51.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",28,598.00
27.200000,56.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,8.93
26.100000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",34,730.02
24.100000,53.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,470.38
24.400000,54.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,156.10
28.800000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,231.15
29.400000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,52.90
28.900000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,111.20
27.800000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,344.99
26.500000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,2.27
27.200000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",227,4033.16
28.200000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,340.84
27.900000,51.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",24,314.55
27.600000,51.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",24,578.22
27.100000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",147,3489.55
27.600000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,511.33
27.100000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",200,6190.74
26.900000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",220,13881.79
26.800000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",254,14074.72
26.600000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",215,7550.06
26.300000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",8,263.09
26.700000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",84,3973.75
26.600000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",86,5462.87
26.500000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",55,1023.40
26.400000,51.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,429.09
26.300000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",23,427.88
25.900000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",30,350.66
25.500000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,83.60
25.600000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,179.65
25.600000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,157.84
26.200000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,101.19
25.900000,53.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,255.89
26.200000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,245.97
26.000000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,45.04
26.400000,55.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,653.81
26.700000,56.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,4.27
26.200000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,73.39
25.400000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",149,2925.18
29.600000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.42
29.800000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.06
28.500000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",18,206.68
28.100000,49.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",248,12028.42
27.800000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",336,18604.88
28.200000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",101,2020.10
28.100000,49.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",238,7645.01
28.100000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",145,2379.75
28.100000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",274,8041.42
28.000000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",178,4739.03
27.700000,49.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",173,2263.61
27.900000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",302,12675.09
27.900000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",266,6650.54
27.500000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",183,2825.06
27.600000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",231,3727.23
27.500000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",241,2718.49
27.400000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",260,7292.59
27.500000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",205,3691.41
27.300000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",210,4353.94
25.900000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,284.17
26.300000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,468.07
25.700000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,18.41
25.900000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,1335.62
26.700000,51.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,778.63
25.000000,53.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,18.89
27.100000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,79.80
28.800000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,182.91
27.900000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",252,19501.63
27.400000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",196,4095.67
27.300000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",126,9106.47
28.400000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,475.63
26.600000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",73,2960.86
